ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010329,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010330,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010331,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010332,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010333,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010334,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010335,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010336,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010337,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010338,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010339,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010340,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010341,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010342,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010343,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010344,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010345,F,N,N,0,216000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2
5010346,F,N,Y,0,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,1,0,0,1,Managers,2
5010347,F,N,Y,0,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,1,0,0,1,Managers,2
6153727,F,N,Y,0,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20023,-1894,1,0,0,1,Managers,2
5010348,F,N,N,0,126000,Working,Secondary / secondary special,Single / not married,With parents,-8209,-951,1,0,0,0,Sales staff,1
5010351,M,Y,N,1,180000,State servant,Incomplete higher,Married,With parents,-10591,-1195,1,0,0,0,Drivers,3
5010352,M,Y,N,1,180000,State servant,Incomplete higher,Married,With parents,-10591,-1195,1,0,0,0,Drivers,3
5010356,F,N,Y,0,310500,State servant,Higher education,Single / not married,House / apartment,-13141,-1317,1,0,0,1,Accountants,1
6153746,F,N,Y,0,310500,State servant,Higher education,Single / not married,House / apartment,-13141,-1317,1,0,0,1,Accountants,1
5010358,F,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14265,-7373,1,1,1,0,Laborers,2
5010359,F,N,Y,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14265,-7373,1,1,1,0,Laborers,2
5010360,F,N,Y,2,67500,Working,Secondary / secondary special,Separated,House / apartment,-14832,-7404,1,1,0,0,,3
5010361,M,Y,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1
5010362,M,Y,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1
5010363,M,Y,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1
5010364,M,Y,N,0,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1
5010365,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
5010366,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
5010367,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
5010368,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
5010369,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
5010370,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
6153764,F,Y,Y,1,157500,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2
5010371,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010372,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010373,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010374,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010375,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010376,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010377,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010378,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010379,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010380,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010381,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010382,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010383,F,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-23768,365243,1,0,0,0,,2
5010385,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010386,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010387,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010388,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010389,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010390,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010391,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
6153782,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
6153783,F,Y,Y,0,540000,Commercial associate,Higher education,Married,House / apartment,-13758,-2535,1,0,0,1,Managers,2
5010394,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3
5010397,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3
5010398,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3
5010400,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3
5010402,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010404,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010406,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010407,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010408,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010409,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010410,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010411,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010412,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010413,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
6153792,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
6153793,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
6153794,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2
5010414,M,Y,N,1,270000,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2
5010416,M,Y,N,1,270000,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2
5010417,M,Y,N,1,270000,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2
5010418,M,Y,N,1,270000,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2
5010419,M,Y,N,1,270000,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2
5010420,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010421,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010423,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010424,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010425,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010426,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010427,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010428,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010429,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010430,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
6153816,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
6153817,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2
5010431,F,Y,N,1,180000,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,Sales staff,3
5010432,F,Y,N,1,180000,Working,Secondary / secondary special,Married,House / apartment,-11107,-130,1,0,0,0,Sales staff,3
5010434,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010435,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010436,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010437,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010438,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010439,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010443,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010444,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
6153563,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
6153565,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
6153566,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5010447,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
5010448,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
5010449,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
5010450,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
5010451,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
5010452,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
6153568,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-22960,365243,1,0,0,0,,2
5010453,F,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-13247,-5823,1,1,0,0,Core staff,2
5010454,F,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-13247,-5823,1,1,0,0,Core staff,2
5010455,F,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-13247,-5823,1,1,0,0,Core staff,2
5010456,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010457,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010458,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010459,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010460,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010461,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010462,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010463,F,N,Y,0,171000,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2
5010465,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3
5010466,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3
5010467,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3
5010468,M,Y,Y,0,675000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2
5010470,M,Y,Y,0,675000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2
5010471,M,Y,Y,0,675000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2
5010472,M,Y,Y,0,675000,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2
5010473,M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2
5010474,M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2
6153650,M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2
5010480,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010481,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010482,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010483,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010484,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-13803,-160,1,1,1,0,,4
5010485,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2
5010486,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2
5010487,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2
5010488,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2
5010489,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2
5010490,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2
5010491,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010492,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010493,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010494,F,Y,N,2,270000,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4
5010496,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3
5010497,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3
